timestamp,open,high,low,close,volume
2024-01-01 00:00:00,101.37897246405757,101.7063433567431,101.21097105290086,101.27944282454172,273
2024-01-01 00:15:00,101.81453383549794,102.38085009102738,101.8396915650182,102.04360681972432,524
2024-01-01 00:30:00,102.98553916017002,103.47313280563795,101.92307605336471,102.64529269892435,689
2024-01-01 00:45:00,102.66114498169655,103.19544613461261,101.75698053185752,102.52725934429024,746
2024-01-01 01:00:00,101.38722301934257,101.46902392490442,100.5342338729026,101.3023777074151,453
2024-01-01 01:15:00,99.96260420562287,100.84143144564354,99.39764880778195,99.99373698319813,681
2024-01-01 01:30:00,101.09773974777448,100.88058798404569,99.99067615097998,100.71296776289269,515
2024-01-01 01:45:00,98.52692230103189,99.47348930646024,98.1226559842343,98.7418467806147,532
2024-01-01 02:00:00,99.12448199383616,99.38535154008514,98.80762072071768,99.02865633888246,342
2024-01-01 02:15:00,98.60392695217374,99.19889356953183,98.30032431948955,98.54247435731045,763
2024-01-01 02:30:00,98.9880563852201,99.55320096505669,98.66114952864163,98.88644905464618,401
2024-01-01 02:45:00,98.07924181207757,98.92278408938469,97.98629182547235,98.12890635215864,131
2024-01-01 03:00:00,99.0051476879598,99.5965549989065,98.89484146809255,98.71358223491484,191
2024-01-01 03:15:00,98.67590258352365,99.73806336818123,98.35469026582403,98.58494157869653,450
2024-01-01 03:30:00,98.78926255419108,99.13209149632229,97.79742695750996,98.42473769194709,287
2024-01-01 03:45:00,100.03734866819899,100.6504251269253,99.1738003344011,99.92385259687408,186
2024-01-01 04:00:00,98.726988877824,99.28791592563209,98.26455425911006,98.87136784642065,341
2024-01-01 04:15:00,98.13703303826118,98.286640709081,97.22077100041776,98.04370136173512,218
2024-01-01 04:30:00,99.195053996206,99.30211066335241,98.81115820817871,99.2253574334078,882
2024-01-01 04:45:00,99.45270979428474,100.41710500369858,98.89255310783707,99.94218109462135,944
2024-01-01 05:00:00,99.1913122466922,100.06955804839525,99.13746579801473,99.33708766726815,444
2024-01-01 05:15:00,101.7029657061205,102.25509228944377,101.34769087211073,101.77594846197697,184
2024-01-01 05:30:00,101.77261783499046,102.52422849153231,101.62369431666032,102.11162153352102,317
2024-01-01 05:45:00,102.35909631548363,102.8903734623994,102.35558185835855,102.66404939994402,171
2024-01-01 06:00:00,103.53921482519817,104.22445486019666,102.77604065779765,103.52985617983074,345
2024-01-01 06:15:00,105.54390683251411,105.51377025063044,105.31953168251503,105.58517627158241,300
2024-01-01 06:30:00,103.70540312683387,104.55814244940628,103.57143058285521,103.90332263418591,362
